"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","여가_지출_총금액","문화_지출_총금액","교육_지출_총금액","유흥_지출_총금액"
"20221","A","골목상권","3111042","거여역 1번(거여공원)","2690968","06","10659481642","2813235434","1297825782","767260557","1405319235","1737833420","427947855","313381461","1453491548","443186350"
"20221","A","골목상권","3111043","마천공원","2351180","05","5899981607","1501090824","726391109","431129396","761928451","1005707961","244516638","171056876","810373899","247786453"
"20221","A","골목상권","3111044","남천초등학교","2418175","05","7488637963","2065573613","898939487","537426791","1037146604","1198186056","285819341","224060053","933606918","307879100"
"20221","A","골목상권","3111045","개미어린이공원","2507025","06","5205330494","1457746656","623109093","374212314","728781410","821449600","195651601","158156345","631982410","214241065"
"20221","A","골목상권","3111046","마천역(마천초등학교)","2349102","05","13052187984","3741798788","1542278033","924286650","1860492899","2007904703","467247289","398800202","1578473096","530906324"
"20221","A","골목상권","3111047","마천1치안센터","2472762","06","8604176402","2452384735","1016492249","600460957","1214132463","1326912339","301631078","260778691","1078355416","353028474"
"20221","A","골목상권","3111048","천호역 1번(천호문구완구거리)","2967245","06","5900235274","1630846534","715827530","436722645","789661704","939042144","226217237","185487484","730043178","246386818"
"20221","A","골목상권","3111049","천호지구대(천호동자전거거리)","2879727","06","8840574556","2373876571","1080135806","659100753","1158437184","1445068896","343649541","274524459","1131794375","373986971"
"20221","A","골목상권","3111050","강동구청(강동구청역 2번)","3564638","07","5621352536","1462973265","675136385","407763277","719995989","934038706","205520907","168264625","810198258","237461124"
"20221","A","골목상권","3111051","천호역 6번","2967887","06","11187597702","3168758824","1338292838","825645180","1531688258","1734545062","403953934","356936353","1360066272","467710981"
"20221","A","골목상권","3111052","암사역 3번(천호동자전거거리)","2926230","06","11284103953","2852076960","1373044635","826478325","1404730200","1918117501","433457547","334189796","1662679010","479329979"
"20221","A","골목상권","3111053","성내천어린이공원(하니사랑길)","3362090","07","9500311112","2226890402","1189752910","715576192","1127894998","1670495852","432847968","268529742","1471055548","397267500"
"20221","A","골목상권","3111054","암사역 4번(삼성광나루아파트)","3613394","07","6929343389","1758444254","837249989","488650037","862038330","1153172038","263564006","200546198","1074361678","291316859"
"20221","A","골목상권","3111055","선사초등학교","3368850","07","3980141247","1008751893","484681396","282261532","497523387","663961798","155929846","114721876","604286159","168023360"
"20221","A","골목상권","3111056","천호태영아파트","3593437","07","5095852575","1383448133","630259774","402281667","676458350","820168496","218900926","161102375","589612128","213620726"
"20221","A","골목상권","3111057","천호공원(해공체육문화센터)","2412919","05","10289535879","2886574229","1247137680","761450308","1418522891","1627187996","391346277","323966595","1200840731","432509172"
"20221","A","골목상권","3111058","성내중학교","2718284","06","9257071575","2347134304","1138301919","677220887","1169200629","1583946739","366443516","274027758","1306213119","394582704"
"20221","A","골목상권","3111059","강동역 4번(강풀만화거리)","3190162","07","20891825116","5346891924","2569105571","1601826283","2634198553","3505753965","864262182","632305500","2858186273","879294865"
"20221","A","골목상권","3111060","암사역 2번(서울강동초등학교)","2518276","06","18155703293","4849292278","2195302883","1335050651","2387637320","2966309384","680742700","558088869","2419545034","763734174"
"20221","A","골목상권","3111061","암사역 1번","2656935","06","18645105990","4821349815","2259039128","1356919174","2382402908","3095386266","712406465","559199282","2676302913","782100039"
"20221","A","골목상권","3111062","둔촌동역 3번(성내3동주민센터)","2992487","07","8381755707","2001579478","1048149465","629231677","1010575988","1452628281","381789123","238996487","1271327220","347477988"
"20221","A","골목상권","3111063","강동구립 천호도서관","3168047","07","13941989594","3821349419","1695297532","1089555249","1866749561","2200731292","572280754","440631264","1680596922","574797601"
"20221","A","골목상권","3111064","둔촌동역 4번","2911194","06","10222677341","2544401875","1271307749","755183023","1279372463","1753746114","441539723","296872321","1452342743","427911330"
"20221","A","골목상권","3111065","천일초등학교","2401882","05","10667301821","3164330022","1262258944","781319957","1534626458","1582931398","373726342","347435808","1181514889","439158003"
"20221","A","골목상권","3111066","암사동성당(효정하나플러스아파트)","2384762","05","14732381234","3985727171","1767049361","1066360500","1965191624","2378464689","530397800","454304478","1966598542","618287069"
"20221","A","골목상권","3111067","강동구립성내도서관","3041476","07","18910340757","4585983072","2336817544","1451122485","2281990254","3254728864","815592795","552954781","2842282716","788868246"
"20221","A","골목상권","3111068","강동성심병원","3388968","07","8337247094","1897272532","1042903109","695567728","934273393","1449381834","405783204","243444830","1328821254","339799210"
"20221","A","골목상권","3111069","천호1동주민센터","2406700","05","15190096664","4256268466","1818158017","1110832628","2088814086","2375056464","559762883","477172427","1875447515","628584178"
"20221","A","골목상권","3111070","천호초등학교","2349254","05","11143691123","3056827173","1337176374","808693797","1507201594","1777944100","408187205","344853475","1438062429","464744976"
"20221","A","골목상권","3111071","천동초등학교","2667420","06","9377253965","2336421613","1167760424","723227666","1166940148","1576478044","433739383","276663337","1313174401","382848949"
"20221","A","골목상권","3111072","굽은다리역 1번(십자성마을)","2495262","06","17217120041","4529270133","2110963803","1296888637","2248113504","2812161113","728136341","522220725","2261824703","707541082"
"20221","A","골목상권","3111073","둔촌동역 1번(한산중학교)","3010255","07","15864339540","3937350134","1942126359","1167530513","1961614680","2690458881","651636650","460783460","2390755453","662083410"
"20221","A","골목상권","3111074","명일역 1번","2640951","06","10162312262","2645672115","1229507967","731379911","1315253430","1689364656","371354530","301839785","1443341430","434598438"
"20221","A","골목상권","3111075","굽은다리역 2번","2605237","06","12232962648","3213001968","1491895084","893737826","1594376863","2009901674","481583840","366278683","1668820820","513365890"
"20221","A","골목상권","3111076","둔촌2동주민센터","3117424","07","10046125541","2578497378","1221755890","719691891","1279719015","1667261156","397136637","292293898","1470254439","419515237"
"20221","A","골목상권","3111077","길동주민센터(강동도서관)","2817368","06","22999407085","5716199274","2828560316","1714496362","2833614879","3861586695","983527602","670395365","3441988197","949038395"
"20221","A","골목상권","3111078","굽은다리역 4번","2764669","06","16224957347","4090158993","2001977385","1195911399","2037197818","2716921144","695669625","471946466","2343502278","671672239"
"20221","A","골목상권","3111079","둔촌고등학교(둔촌중학교)","3576954","07","9930123184","2533359320","1203886743","705495315","1261590572","1665106389","379345017","286975480","1474469582","419894766"
"20221","A","골목상권","3111080","굽은다리역 3번","3791469","08","8266581056","2167645553","1010674603","578439363","1067361761","1349924795","313131011","239794570","1181973913","357635487"
"20221","A","골목상권","3111081","둔촌푸르지오아파트","3478646","07","5440079158","1410655547","657356511","384484731","698192337","903423746","200651587","158110193","796195579","231008927"
"20221","A","골목상권","3111082","중앙보훈병원","3750838","08","4636122120","1186581491","560883108","326521994","589053036","783124146","166719934","132801023","689162880","201274508"
"20221","A","골목상권","3111083","GS강동자이아파트","3228320","07","11525359495","2955086696","1401665921","825504264","1459783574","1914743664","446068044","334850211","1701590298","486066823"
"20221","A","골목상권","3111084","길동신동아아파트","2701469","06","6585368481","1730659664","794182921","466288364","846823615","1066366769","250202738","194546511","963137445","273160454"
"20221","A","골목상권","3111085","묘곡초등학교(고덕아이파크아파트)","4059284","08","7288484301","1991191200","863067567","499988056","978856794","1171924060","237008089","217470759","1019397398","309580378"
"20221","A","골목상권","3111086","한영중고","4324191","08","4974821603","1266592642","604126248","341811414","623504237","829624816","170439215","140753826","775870608","222098597"
"20221","A","골목상권","3111087","고덕중학교(고덕2동주민센터)","2511941","06","1643142297","519515501","187956418","106462913","254646925","236137412","50065830","51313346","172953084","64090868"
"20221","A","골목상권","3111088","고덕동성당","2833123","06","2756654153","785007376","324446000","182771039","384596439","425440465","90085370","82160151","367571415","114575898"
"20221","A","골목상권","3111089","상일여고(상일초등학교)","3002160","07","3046406493","803007618","366404178","209606737","400182149","509249680","101165585","88025469","434937361","133827716"
"20221","A","골목상권","3111090","강일동주민센터","2956772","06","1864154895","517459960","219940376","121444126","250751321","287133272","61622405","54786786","272856647","78160002"
"20222","A","골목상권","3110001","이북5도청사","3900071","08","2580948514","649751401","320015034","187832611","334420012","442214143","106952810","73437612","356342314","109982577"
"20222","A","골목상권","3110002","독립문역 1번","5138724","09","3326782762","814281980","398377866","234160881","414881679","585104377","115923075","93687213","527679183","142686508"
"20222","A","골목상권","3110003","세검정초등학교","3712860","07","5091729828","1275658271","632391899","374324137","649051941","866738875","211823160","147126501","717360485","217254559"
"20222","A","골목상권","3110004","대신고등학교","3299591","07","6122881668","1664003676","725121797","433725305","812342374","976117182","203981245","185350393","863748316","258491380"
"20222","A","골목상권","3110005","세검정","3530876","07","4086655241","1031856576","507256457","303778035","520952902","688253614","171956185","119938696","569997496","172665280"
"20222","A","골목상권","3110006","부암동주민센터","3872510","08","1940079660","491926934","239390891","143535126","254076343","330198770","80828910","56091008","262605057","81426621"
"20222","A","골목상권","3110007","사직공원(한국사회과학도서관)","3850694","08","6470059235","1698107286","777840948","476824359","842716727","1067694492","232835515","195464196","905511506","273064206"
"20222","A","골목상권","3110008","배화여자대학교(박노수미술관)","3992668","08","6224813584","1562886178","750027657","457164586","786043717","1046036453","238652465","182664619","943988068","257349841"
"20222","A","골목상권","3110009","자하문터널","3747334","08","2561407792","650538177","314626483","188497783","331895713","431164413","104373627","74485161","358804733","107021702"
"20222","A","골목상권","3110010","평창동서측","4482146","08","5714547529","1387626970","715795016","430585179","729437459","1017326331","245896411","161289202","779665832","246925129"
"20222","A","골목상권","3110011","청운초등학교","4963300","09","1108089226","269053880","135168215","80808915","138376366","191978815","43819085","31304570","170906246","46673134"
"20222","A","골목상권","3110012","성곡미술관","4775994","08","5214372745","1265988161","642262960","413872215","645078961","903382879","221749785","153892433","749851149","218294202"
"20222","A","골목상권","3110013","체부동홍종문가옥","3366947","07","2568276006","685064024","305669030","189548356","340816579","411199408","95361548","77990044","357883481","104743536"
"20222","A","골목상권","3110014","경복고등학교","3880588","08","1969736582","479930572","238888198","141537675","240951589","333249120","77311288","56268824","319868849","81730467"
"20222","A","골목상권","3110015","청와대사랑채","3875324","08","2111294979","532302165","254083595","152157081","265565425","347037810","81560458","61699754","330507264","86381427"
"20222","A","골목상권","3110016","평창동동측","4751530","08","4364605700","1081910992","546001563","328616917","573690046","777742084","182812070","123770073","559013892","191048063"
"20222","A","골목상권","3110017","정독도서관","3817493","08","2509251911","693887883","300839324","188604672","352433244","400574871","95174462","76510265","297928867","103298323"
"20222","A","골목상권","3110018","중앙고등학교","3520383","07","3172142948","852933802","381387516","232828606","430437349","513297200","117053256","95957002","415758858","132489359"
"20222","A","골목상권","3110019","창덕궁","2927716","06","2581465375","724227111","323720194","211005817","364381059","410507725","122569526","81441880","235800086","107811977"
"20222","A","골목상권","3110020","서울국제고등학교","2977019","06","6426079506","1602532797","829988909","458326679","796041387","919740087","239423030","226293231","1049115488","304617898"
"20222","A","골목상권","3110021","성균관대학교","3594363","07","4274323137","1022006702","571109677","298225252","511187996","590064932","157527410","158489221","749194763","216517184"
"20222","A","골목상권","3110022","경신고등학교","3557233","07","6801827746","1677540522","863609825","504214281","820301939","1079405873","262757111","222419334","1061406361","310172500"
"20222","A","골목상권","3110023","서울대병원","3307712","07","1218624917","326224874","156085506","100507996","151287708","182538503","44779326","45164585","153813441","58222978"
"20222","A","골목상권","3110024","혜회동주민센터","3827559","08","4956229631","1228039955","631655169","377170172","592639122","798709769","193314781","163321842","743851864","227526957"
"20222","A","골목상권","3110025","충신시장옆","2681101","06","2417880447","723090495","288220459","185096565","341024521","356326465","81588116","80884848","258160785","103488193"
"20222","A","골목상권","3110026","종로5가역 4번","2440120","05","1279480368","384953823","149819310","92958225","188300820","188770501","42519168","40817686","138250684","53090151"
"20222","A","골목상권","3110027","혜화역 1번","2809390","06","3796955024","1041214898","467632374","302108960","494035833","601893296","141924116","126644182","454132084","167369281"
"20222","A","골목상권","3110028","이화달팽이길","2385268","05","6702328742","1944402461","807492460","501553112","934904610","1024443009","239620170","217594134","746441573","285877213"
"20222","A","골목상권","3110029","동대문역 1번","2489712","06","10618476817","3107989164","1264723090","777623415","1510029572","1606057557","378602936","337279236","1194219549","441952298"
"20222","A","골목상권","3110030","동대문역 3번","2336105","05","4619850101","1302059698","562383819","349270511","641449729","721956604","180422870","145428641","520787230","196090999"
"20222","A","골목상권","3110031","창신역 1번","3019064","07","4558031299","1293464368","538171739","313284000","625617008","707015706","153988017","137996266","599037132","189457063"
"20222","A","골목상권","3110032","수족관거리","2226782","05","2438008337","594690222","315343142","200137499","305277433","397085148","124006643","76494947","320277005","104696298"
"20222","A","골목상권","3110033","창신역 4번","2587415","06","6763906663","1883702816","808082721","497784016","922687490","1069967012","247163735","208127512","844706823","281684538"
"20222","A","골목상권","3110034","창신1동주민센터","2540212","06","4322226863","1053021685","546602759","345234109","535206820","734000927","201457677","132200759","589541928","184960199"
"20222","A","골목상권","3110035","동묘앞역 2번","2566516","06","9333726989","2403783567","1157267166","724931205","1202710941","1499234919","382937038","293820117","1265548103","403493933"
"20222","A","골목상권","3110036","동묘앞역 3번","2670852","06","6294241127","1542659233","782248270","497760369","775285405","1035492218","268431210","197527393","923550640","271286389"
"20222","A","골목상권","3110037","신설동역 12번","2450663","06","6129175770","1638166842","747232672","464181360","805183790","1010662367","228865793","190673710","780260537","263948699"
"20222","A","골목상권","3110038","경향신문사","5911238","09","206292886","49272223","27739561","16565975","24820166","36348848","12129783","6042386","24756440","8617504"
"20222","A","골목상권","3110039","회현역 1번","5005079","09","3136463353","785287302","412320852","257808845","407877000","569184546","161881007","93704053","309619782","138779966"
"20222","A","골목상권","3110040","중구회현체육센터(정화예술대남산캠퍼스)","4524832","08","3953669043","985633870","519234853","325399565","511337130","716274428","206373824","117932330","398341216","173141827"
"20222","A","골목상권","3110041","남산케이블카","4293963","08","3463387586","864239876","452290931","284344728","448317513","627462772","175851830","103615674","355312941","151951321"
"20222","A","골목상권","3110042","남산골공원옆","3063917","07","2165308289","527744426","280910440","172245847","261774381","353073762","92513359","72816384","303886028","100343662"
"20222","A","골목상권","3110043","충무초등학교","3395282","07","3900115499","895436756","519409038","291787284","462054831","579071358","162516457","138804916","660085409","190949450"
"20222","A","골목상권","3110044","관성묘","2692627","06","2484031749","573685035","336730378","173645176","298405265","338865036","95927144","93911275","445342387","127520053"
"20222","A","골목상권","3110045","동대문역사문화공원역 5번","2743781","06","2289281149","575512392","288954544","176241443","285533315","359901551","92431823","75528078","332977497","102200506"
"20222","A","골목상권","3110046","버티고개","2740788","06","7205100532","1803998665","891475464","563214791","905258780","1250073943","302655658","216851787","965629971","305941473"
"20222","A","골목상권","3110047","다산성곽길","2709686","06","7017745215","1759313871","871121231","555791938","875298544","1210616832","294143300","214003955","937548884","299906660"
"20222","A","골목상권","3110048","장충동주민센터","2654168","06","6199148431","1632881746","767451981","487051737","791935753","1006358066","242843230","199878461","800183496","270563961"
"20222","A","골목상권","3110049","장충단 고개","3013645","07","6290808728","1531456321","785365497","503320198","756553224","1089881803","269914954","191399672","894123085","268793974"
"20222","A","골목상권","3110050","약수역 7번","2672595","06","9746896555","2433818816","1203007555","748611928","1229774766","1711923661","396330133","290989637","1314226382","418213677"
"20222","A","골목상권","3110051","한양공고앞 교차로","2369730","05","4291548261","1205233640","522203469","339544048","575614967","673317988","158666060","141391855","490010479","185565755"
"20222","A","골목상권","3110052","장충초등학교","3146186","07","7453734531","1856873712","926213148","587824530","909064509","1268198068","309666537","229238715","1047782560","318872752"
"20222","A","골목상권","3110053","청구역 1번","2950808","06","6675752492","1773546574","817572324","514930731","866449793","1085000179","262339673","208731833","862848375","284333010"
"20222","A","골목상권","3110054","청구역 3번","3364092","07","9150931965","2294246278","1122930813","694716613","1133675680","1560950668","358882937","276470737","1317792325","391265914"
"20222","A","골목상권","3110055","황학동벼룩시장","3368671","07","5277506777","1311890178","655679628","427536409","656056693","882177736","239160002","161101714","722819960","221084457"
"20222","A","골목상권","3110056","신당역 3번","3771916","08","12611377842","3311497382","1533502365","941254878","1627730359","2085660733","485072264","381024065","1706976866","538658930"
"20222","A","골목상권","3110057","황학코아루아파트","4051719","08","4655324515","1246326880","574451158","379823080","601079777","765172961","189107180","149905281","547647789","201810409"
"20222","A","골목상권","3110058","성심여자고등학교","3648935","07","9593510592","2426034559","1152264143","699865209","1210202070","1629089068","354809030","280652798","1435195138","405398577"
"20222","A","골목상권","3110059","새남터성지","3710925","07","4805969749","1197678388","589765869","362583167","627334718","868874959","181561740","139021931","627678488","211470489"
"20222","A","골목상권","3110060","효창공원앞역 6번","3757353","08","9889318335","2554627165","1185859871","718704748","1262442281","1664280915","356361027","295026786","1432099136","419916406"
"20222","A","골목상권","3110061","효창동주민센터","3902338","08","10518312709","2636545227","1275864204","774506401","1313330723","1803216982","398911537","311555573","1558747985","445634077"
"20222","A","골목상권","3110062","한강로동땡땡거리(은행나무길)","3954828","08","3939062148","1022829561","479122097","301052198","522528976","681030876","147917492","118730385","495212052","170638511"
"20222","A","골목상권","3110063","효창공원앞역 5번","3839442","08","7720763653","1941309918","935614519","595373470","952467605","1304378889","298070487","235362052","1133332951","324853762"
"20222","A","골목상권","3110064","효창공원앞역 2번","3193268","07","7610774534","1902420395","950655251","558357005","940822701","1210938287","294056658","245172069","1172966612","335385556"
"20222","A","골목상권","3110065","남정초등학교","4056860","08","3942882312","991815999","480586648","308140973","485659959","662976322","154013597","120953140","571597190","167138484"
"20222","A","골목상권","3110066","서울역 15번","3655851","07","7234168742","2025095206","863092992","535931650","970096050","1104667400","261696219","231353123","944039889","298196213"
"20222","A","골목상권","3110067","배문고등학교","2565718","06","11736534366","3168967368","1438760443","865496842","1527807055","1779132247","427026218","386447436","1633413256","509483501"
"20222","A","골목상권","3110068","남영역 1번","3945710","08","9198502221","2297365374","1145078429","704211641","1121876617","1478480989","361762992","297730321","1389095565","402900293"
"20222","A","골목상권","3110069","숙대입구","2688894","06","8806282100","2250526246","1114416010","657887267","1095916720","1355078602","338220808","296884006","1298080230","399272211"
"20222","A","골목상권","3110070","용산세무서","5887018","09","4013987271","914935065","510945066","320641191","478613077","747000963","192196797","113721050","563831879","172102183"
"20222","A","골목상권","3110071","한강미주맨션아파트","5953666","09","6619284542","1493393828","824269033","494285153","785126517","1219435107","291179420","183236939","1050485801","277872744"
"20222","A","골목상권","3110072","열정도","4689109","08","4869878844","1170217314","592393176","389644366","569009020","834221701","197772791","148057688","765566240","202996548"
"20222","A","골목상권","3110073","삼각지역 3번","4136182","08","2371811351","605682762","293116336","197113953","298838188","408413981","95751582","75329210","294219831","103345508"
"20222","A","골목상권","3110074","서울역 12번","3282886","07","8377937356","2141139807","1037117005","654780080","1059467939","1419198205","345460002","256993547","1104283589","359497182"
"20222","A","골목상권","3110075","숙대입구역 1번","2809876","06","6582083177","1719212374","813695312","513159383","842426354","1083775252","258147923","209364615","855651441","286650523"
"20222","A","골목상권","3110076","삼각지역 14번","4718550","08","1642959220","418918871","202102754","135065218","212438179","284324226","68093516","50461171","201133138","70422147"
"20222","A","골목상권","3110077","삼광초등학교","2955401","06","7440767906","1853864289","914270281","570190897","916893061","1268469667","296838621","225528864","1077415618","317296608"
"20222","A","골목상권","3110078","이촌동점보아파트","5871864","09","6620475543","1497855367","821255180","492591538","787328975","1226778171","278265048","182559530","1049781347","284060387"
"20222","A","골목상권","3110079","후암동주민센터","3034492","07","11857113980","3011016685","1456751535","896880481","1487624346","1992879154","479078197","358651433","1672962594","501269555"
"20222","A","골목상권","3110080","해방촌예술마을","2677200","06","7538464172","1973137202","910955517","556949827","959715182","1233055208","278291252","232461848","1076423022","317475114"
"20222","A","골목상권","3110081","해방촌 남동측","2795348","06","7061047302","1893878386","848538759","527449878","910754412","1147009585","249629263","222935563","961324759","299526697"
"20222","A","골목상권","3110082","용산구청","2749046","06","3257478237","829149588","406361975","267102867","399279722","552725418","132638855","105052613","422903157","142264042"
"20222","A","골목상권","3110083","서빙고역 1번","4714270","08","3463786675","857129740","428399080","268767249","442909239","602242708","148582453","101323051","468500611","145932544"
"20222","A","골목상권","3110084","경리단길북측","3081662","07","8058521331","2055662906","979628569","621476242","1000391618","1362800596","306707892","250372217","1139251444","342229847"
"20222","A","골목상권","3110085","경리단길남측","3151460","07","7403591198","1834315763","914962920","588415811","900528490","1276215126","308408312","227973530","1038632808","314138438"
"20222","A","골목상권","3110086","이태원역 북측","3394398","07","7419142691","1823644520","927155941","601787294","894967288","1289476974","323259546","229575727","1013014626","316260775"
"20222","A","골목상권","3110087","이태원엔틱가구거리","3230428","07","5242717180","1372273465","652133275","423906183","672198543","887105829","202155510","169753340","629150745","234040290"
"20222","A","골목상권","3110088","오산고등학교","3169768","07","7529357179","1921476738","927541978","584493261","976650297","1289887595","301464253","227702346","976327128","323813583"
"20222","A","골목상권","3110089","서빙고동주민센터","2888516","06","4605762694","1160905454","558627802","351416989","587307263","780180997","180468241","136790105","657622249","192443594"
"20222","A","골목상권","3110090","한국폴리텍대학서울정수캠퍼스","3051145","07","6887995480","1819634437","851627745","539258809","914088501","1172676603","262283883","215782543","807137975","305504984"
"20222","A","골목상권","3110091","리움미술관","3863486","08","3340006501","802726523","426991734","281410566","396551885","595157555","159325890","102915540","430802718","144124090"
"20222","A","골목상권","3110092","NH농협은행 보광동지점","2813700","06","9520235986","2578337469","1173008406","755528394","1268367108","1589256105","351783911","307930939","1071623996","424399658"
"20222","A","골목상권","3110093","우사단길","2936662","06","12044731992","3152515687","1500400696","982888257","1538280307","2039330904","486033535","388184187","1426800582","530297837"
"20222","A","골목상권","3110094","오산중학교","2811813","06","3323704526","878515609","410064697","259943331","441676739","571913769","124337835","103360435","385721927","148170184"
"20222","A","골목상권","3110095","한강진역 3번","3651890","07","6759122826","1601348616","854396029","571246238","791181023","1206307161","316916416","207789746","923039702","286897895"
