year_code,quarter_code,commercial_district_code,commercial_district_name,total_foot_traffic,age_10_foot_traffic,age_20_foot_traffic,age_30_foot_traffic,age_40_foot_traffic,age_50_foot_traffic,age_over_60_foot_traffic,time_00_to_06_foot_traffic,time_06_to_11_foot_traffic,time_11_to_14_foot_traffic,time_14_to_17_foot_traffic,time_17_to_21_foot_traffic,time_21_to_24_foot_traffic,mon_foot_traffic,tue_foot_traffic,wed_foot_traffic,thu_foot_traffic,fri_foot_traffic,sat_foot_traffic,sun_foot_traffic
2023,3,3110314,종암경찰서,731125,117686,96487,107867,118199,117729,173157,146653,139419,101416,113253,147073,83311,104133,102814,105257,103997,104654,107165,103107
2023,3,3110313,안암역 3번,1576710,176289,811144,174357,131327,119911,163681,289526,280257,237712,238848,325559,204808,243597,241634,242859,233845,222453,198450,193872
2023,3,3110312,안암역 2번,454186,53173,217032,52673,38345,39686,53277,89106,98744,76011,70407,73772,46147,73034,73479,74267,70010,64187,49326,49885
2023,3,3110310,길음역 10번,44800,7096,3922,5829,9734,8083,10137,6873,8050,6737,7789,10428,4924,6079,6060,6236,6171,6262,7086,6905
2023,3,3110309,대광초등학교,366862,37861,80859,53224,50341,59858,84719,75550,80820,52813,50247,63744,43690,55400,54206,53964,53603,52660,47256,49772
2023,3,3110308,길음역 8번,1014620,233988,105923,124164,190171,151202,209174,247900,198847,119488,129403,188989,129995,139568,138962,139362,138777,138696,157201,162055
2023,3,3110307,길음역 7번,723062,157051,91154,92274,127482,104652,150449,115942,138383,107282,120311,162350,78796,100506,99273,101921,101144,102153,112178,105886
2023,3,3110306,미아초등학교,202101,53380,21556,23392,34711,29897,39166,47907,41486,23881,26218,37278,25330,28332,28145,27757,28304,27829,30932,30801
2023,3,3110305,보문역 5번,2064064,253230,536726,318849,271615,276078,407567,552541,455841,251147,245041,303050,256446,306244,304589,305153,301961,291345,273040,281733
2023,3,3110304,보문역 4번,982551,120315,270970,154168,122047,127829,187224,221676,211480,129920,128242,171351,119880,142927,142702,142233,140642,136867,136306,140875
2023,3,3110303,성신여대입구역 1번,1221176,200258,354475,170608,141683,147723,206431,350568,255384,139567,134476,183524,157657,176987,178020,179475,173211,172229,167576,173679
2023,3,3110302,보문역 8번,289648,36061,47376,42333,43513,50676,69687,72795,61621,34841,35155,48360,36877,40756,40659,40732,40669,40409,42385,44037
2023,3,3110301,성신여대입구역 7번,1597346,286637,350207,232129,226703,209106,292565,464901,338649,175450,171976,241956,204415,227344,226999,226622,224712,224314,230916,236437
2023,3,3110300,삼선동주민센터,2867799,351855,922740,444643,335196,356580,456786,643141,577737,376341,383690,532943,353950,416384,416320,414606,408502,407528,402171,402290
2023,3,3110299,정릉역 1번,1823984,330351,225623,226743,298374,295999,446896,451839,359821,209462,227343,338527,236991,255603,251222,250741,251523,252968,277088,284840
2023,3,3110298,솔숲어린이공원,290160,50942,34764,40164,49123,43086,72081,76268,59545,31463,32734,51121,39031,39658,39508,39172,38599,38889,44867,49468
2023,3,3110297,경동고등학교,2306841,338928,476659,387452,350677,331600,421524,635831,481488,257350,253257,372868,306046,329372,328860,329210,325157,324725,328246,341271
2023,3,3110296,성신여대입구역 4번,871551,182337,163347,124193,136977,120122,144579,186545,171206,112608,118351,172684,110158,120658,120593,121639,120357,122053,132298,133955
2023,3,3110295,정릉우체국,940062,163276,127999,141358,146388,143036,218009,243001,189198,108617,110216,162527,126502,135160,134326,134365,134106,134589,132995,134522
2023,3,3110294,서경대학교,1528523,294142,267603,201297,235169,199959,330353,447473,316298,159078,158724,236912,210038,216321,215704,212886,214182,209576,224628,235227
2023,3,3110293,삼선중학교,1490527,245273,280704,220788,215520,229996,298244,356447,312651,187811,190793,262232,180591,216654,215528,214447,212248,211453,211557,208641
2023,3,3110292,정릉역 2번,308554,46449,44635,47691,45965,49635,74180,86529,65292,32935,33598,48536,41665,43809,44087,44078,44130,43803,44110,44537
2023,3,3110291,한성대입구역 3번,2127235,358758,436960,312951,321996,309867,386702,545950,429513,252725,256096,360639,282312,306615,309037,305745,303339,300117,298069,304314
2023,3,3110290,북한산보국문역 1번,199379,26490,36077,26556,27853,29956,52446,49891,43834,22925,23983,32838,25909,28129,28118,28257,28297,27963,28998,29617
2023,3,3110289,북한산보국문역 2번,1339661,188563,349011,150812,159077,185751,306447,378751,266196,140172,145570,220938,188035,188522,187989,187329,188373,187009,199260,201180
2023,3,3110288,동구여중,249620,38084,40062,42904,40231,35101,53238,56842,58117,31437,29364,43647,30216,36143,36553,36706,35857,36035,34455,33870
2023,3,3110287,정릉3동주민센터,209117,33109,63291,23014,22724,25815,41165,65905,47892,23105,19101,26367,26746,30475,30606,30813,30496,29652,28038,29037
2023,3,3110286,한성대입구역 5번,791055,120571,133191,128619,130357,105810,172508,194753,167043,98875,96267,133217,100901,113348,114847,114872,113146,112323,110445,112074
2023,3,3110285,홍대부중,148930,24477,15625,21744,23120,26400,37562,41803,32963,18329,15768,21239,18828,20372,21545,21943,21761,21818,21101,20387
2023,3,3110284,정릉북한산국립공원입구,96309,14588,9008,11257,14063,15039,32354,26745,19671,10386,10015,16309,13184,13121,13263,13039,13345,13332,14617,15593
2023,3,3110283,성북초등학교앞,136440,31492,15069,21709,21428,19921,26821,35784,27187,16821,16790,22047,17811,19346,20338,20359,20084,18893,18411,19009
2023,3,3110282,국민대학교앞,35492,3270,11285,4687,3173,3570,9507,9987,7927,4104,4081,5038,4355,4909,5161,5095,4911,4817,5060,5539
2023,3,3110281,길상사,68797,7733,7004,8528,11663,13615,20257,18486,15369,9203,7951,9834,7954,9223,9738,9655,9691,9566,10118,10806
2023,3,3110280,북정마을,282962,33721,24921,43001,52877,51493,76950,86327,61583,33423,28718,37469,35443,39411,41432,41388,40775,39800,38809,41348
2023,3,3110278,망우본동주민센터,843337,163271,80811,103309,129234,140936,225776,178232,178925,114306,119083,153103,99689,119201,117793,118591,117154,116116,121664,132816
2023,3,3110277,러스크서울병원,863076,139924,91391,105072,122815,153288,250586,228263,176036,101468,97535,143117,116657,123191,121839,121734,121205,121169,123237,130703
2023,3,3110276,신내IC북측,45807,8874,6108,7416,7692,6891,8825,10573,10198,5390,5953,8097,5595,6981,6841,7019,6522,6502,5862,6079
2023,3,3110275,하나은행 망우동지점,511833,52533,60570,68390,76055,97440,156845,96588,97951,69679,73144,107404,67068,72821,71001,71261,71327,71109,76365,77950
2023,3,3110274,서일대학교,1233128,149925,151628,163732,189502,213108,365234,368833,251818,129854,126376,187888,168359,172148,173377,171931,173571,171495,179721,190888
2023,3,3110273,장스여성병원,669611,101389,75447,100798,94081,105163,192733,170261,135301,79273,80509,115675,88590,96389,95108,94881,94418,94838,97381,96596
2023,3,3110272,신내1동주민센터,1318941,279748,135902,163901,198678,204819,335893,288295,246866,168050,181866,270659,163207,183498,181290,181705,181078,183863,198874,208635
2023,3,3110271,신내역 1번,44779,6237,5935,7204,7920,7920,9565,5395,10110,6815,7340,9807,5312,6765,6711,6638,6553,6577,5906,5629
2023,3,3110270,혜원여고,303626,41628,40385,39875,43425,55762,82551,96300,64251,30245,29362,42225,41244,44051,44294,44488,43974,43348,40916,42556
2023,3,3110269,용마문화복지센터,471774,63386,77015,69874,69404,78910,113185,96074,94716,64878,73298,87985,54825,67424,68724,66888,67091,65862,66001,69784
2023,3,3110268,망우3동주민센터,556590,76392,74062,89189,76635,96632,143679,182061,124642,59557,52464,69131,68734,79227,78866,78534,79179,78437,78643,83700
2023,3,3110267,망우역 2번,1237663,220996,143973,192548,196555,196891,286698,352360,256294,137511,136169,196738,158590,172140,172334,168335,171175,168742,185852,199085
2023,3,3110266,면목동우체국,1565148,190108,224188,251243,225351,286647,387613,505394,324456,150687,147671,224291,212648,218787,219894,217354,216949,215826,229577,246761
2023,3,3110265,망우역 1번,465597,60878,61560,74561,65459,79086,124054,94945,91179,63176,67893,92414,55990,64997,64004,64394,64072,65359,72256,70513
2023,3,3110264,면목역 2번,2896039,339062,444468,472823,403504,522611,713570,915651,601534,292386,270772,419922,395773,405716,409403,404865,405320,404144,421909,444681
2023,3,3110263,면목역 1번,1313302,127459,191522,246808,192455,227452,327605,395437,267946,134486,133953,199745,181735,187350,186176,186149,185480,184927,188472,194748
2023,3,3110262,상봉역 3번,1899162,136472,386443,446186,266903,274377,388779,514491,367938,207203,213347,331976,264207,260368,258843,260746,261424,264652,296543,296587
2023,3,3110261,사가정역 4번,1470513,175606,204946,222485,210359,244418,412699,419377,294946,155194,161261,238960,200777,207094,206776,205133,205718,204867,215541,225383
2023,3,3110260,면목역 3번,1338223,140799,197594,217831,214224,229265,338509,359799,268640,145320,150526,226609,187329,193126,191299,190069,189370,189673,192577,192108
2023,3,3110259,사가정역 1번,1560967,165839,239289,254738,254961,242828,403312,465307,306312,162110,163434,245390,218413,221225,219754,218204,218118,221162,230589,231916
2023,3,3110258,면동초등학교,761122,95086,92405,118276,127380,140642,187335,213999,158612,86539,83966,121243,96764,108836,107586,106140,106482,106264,111476,114339
2023,3,3110257,상봉역 7번,2103962,294574,292686,400375,297184,307758,511383,608995,441475,229807,222972,327231,273479,300617,299180,294043,299323,297009,303690,310101
2023,3,3110256,면목2동체육관,1592537,217063,196961,231361,252953,280365,413833,494511,332008,161518,158719,231675,214106,225012,225228,222556,222856,221506,231678,243698
2023,3,3110255,상봉역 4번,2203888,188154,376923,424411,325325,369101,519973,675830,455896,234401,226242,324162,287358,313288,311772,309680,311022,309251,320351,328525
2023,3,3110254,오거리공원,3127180,454562,370644,425227,484530,545419,846797,915411,629171,335026,336830,489213,421530,441989,439706,438497,441941,441291,451941,471816
2023,3,3110253,중곡초등학교,854479,150739,97267,115917,134587,151991,203978,270654,172322,84866,85516,125430,115691,118889,119744,118401,119458,120300,125915,131773
2023,3,3110252,장안제일시장,1018058,123846,115286,159110,160372,188410,271033,285607,206962,110835,113120,164909,136623,144047,142909,142538,143214,141957,148331,155064
2023,3,3110251,장안중학교,631234,111083,76026,95456,90906,99710,158054,162508,126340,72041,74458,108770,87119,91690,91412,90941,89950,89260,88142,89839
2023,3,3110250,화랑대역 7번,478964,110717,56704,57225,81046,71940,101333,108149,93604,60978,65626,89789,60818,66935,67535,66348,66346,65956,71543,74303
2023,3,3110249,중화역 1번,1744582,297110,208096,253503,241612,272379,471880,503945,371614,199867,185919,259719,223520,249699,249069,247388,247532,246343,246281,258270
2023,3,3110248,먹골파출소,561277,80885,86336,91121,86866,78575,137494,173497,117914,56735,53568,82140,77422,78919,79609,78847,78391,78727,81979,84804
2023,3,3110247,먹골역 1번,2217978,281310,336531,323974,318688,343297,614178,614254,459351,237349,241371,365633,300021,312669,311679,309155,312235,310204,324700,337335
2023,3,3110246,월드순복음교회,1387672,178393,203452,242118,213162,228079,322469,381505,281472,158011,160263,227035,179385,197152,196449,196292,196412,195345,201342,204681
2023,3,3110245,KB국민은행 중화동지점,555655,68670,64415,89127,79690,90255,163501,164343,114569,57364,56666,86385,76328,78522,78525,78087,78161,77877,80574,83907
2023,3,3110244,중화역 4번,1131068,179660,141610,153540,159626,188237,308395,233797,225345,144806,153655,227001,146463,164634,163168,161745,160250,162481,159619,159172
2023,3,3110243,중랑노인종합복지관,628252,88614,65267,86114,97116,125803,165338,167096,127538,73203,73059,104023,83332,88789,88804,88664,88251,87829,90799,95115
2023,3,3110242,면목5동주민센터,508992,68707,53428,76725,81098,94661,134374,159778,106182,50302,47983,74265,70482,71005,70599,70600,70422,70317,75039,81010
2023,3,3110241,먹골역 5번,1071262,136464,141062,172880,161881,187938,271039,268450,209145,126515,130369,190855,145929,153364,152277,153918,152506,152648,152921,153628
2023,3,3110240,태릉시장 특화거리,668438,87494,76423,99287,87574,113696,203962,179876,130486,75487,78304,116325,87960,92488,92969,93203,93469,93115,100002,103191
2023,3,3110238,배꽃어린이공원,75026,8670,7029,9954,10735,18528,20108,20267,15677,7963,7673,12460,10985,10738,10588,10615,10704,10619,10796,10965
2023,3,3110237,메가박스 상봉,973694,115656,136230,146040,152128,183787,239854,258836,189210,109653,113480,167372,135143,138711,137771,136737,137365,137180,141496,144432
2023,3,3110236,신묵초등학교,1877440,254156,239470,285417,290462,326313,481623,568672,379991,192855,188696,284199,263026,267550,266813,264295,265642,265378,271112,276651
2023,3,3110234,중랑역 4번,322635,26395,56850,53147,49523,57686,79034,66351,61898,40036,42973,67421,43956,45426,44350,44618,44247,44977,48891,50128
2023,3,3110233,중랑역 1번,1243011,118467,180221,190292,180118,230145,343768,339073,249490,133090,134631,215580,171146,174225,172713,173092,173141,174842,184207,190792
2023,3,3110232,동대부고,813794,207979,69923,110535,152049,115939,157369,202682,169823,101590,100633,137563,101503,116747,116202,116080,116462,115738,114700,117867
2023,3,3110230,장안현대홈타운1차아파트,1069346,176171,182225,210016,191086,134390,175459,309531,208513,115044,116354,175040,144862,149522,151135,149837,149322,149472,159190,160868
2023,3,3110229,장평중학교,1826349,269341,208042,340190,325975,247228,435573,470181,381536,234254,227421,287555,225403,264636,265904,267904,267207,263448,246106,251147
2023,3,3110228,장안근린공원,1637785,243179,167035,237957,278413,288768,422434,400149,327568,194428,202070,299728,213843,230656,230688,230679,230141,228181,238413,249030
2023,3,3110227,답십리공원,509980,73969,52137,75515,84229,88655,135475,97251,102842,70647,74355,104423,60460,71571,71299,72179,71831,71448,74808,76842
2023,3,3110226,장안1동주민센터,2718659,279503,387797,519533,501433,447454,582939,729327,560373,311277,308158,446563,362961,391292,389498,387640,387746,381159,386313,395009
2023,3,3110225,촬영소사거리,196238,24845,20235,29922,35277,35902,50055,51574,37487,23290,24853,34768,24265,27294,27493,27214,27016,26832,29863,30524
2023,3,3110224,외대앞역 2번,545805,62010,138704,76736,72029,77317,119012,119955,116920,66770,68619,102460,71082,78532,76800,77363,77324,77341,79703,78743
2023,3,3110221,의릉,258840,43121,38378,27509,41364,40438,68028,57844,47873,30374,32315,51692,38742,36530,36823,36786,36468,36299,37546,38387
2023,3,3110220,외대앞역 1번,1118133,139294,429375,134682,124274,116408,174100,265075,224968,143167,140510,201989,142422,162077,163168,161910,161880,156811,156419,155868
2023,3,3110219,삼육보건대학교,1505985,159726,556131,210962,170783,150774,257611,456755,330431,160694,148689,206750,202666,216468,217010,215774,213806,204624,207269,231034
2023,3,3110218,답십리사거리,1239497,188436,133297,192948,202240,194057,328517,372317,243871,127411,130331,198278,167286,173116,172909,171629,172460,172547,185186,191650
2023,3,3110217,자동차부품상가,623567,61369,73328,121163,116965,101673,149070,139509,135385,86894,87260,103683,70837,91085,89027,89097,89196,88795,88408,87959
2023,3,3110216,전농중학교,357906,85045,43596,42842,63286,51569,71568,61686,69719,55079,57877,74226,39318,49451,50401,51104,50802,50304,53134,52710
2023,3,3110215,회기역 1번,730646,65357,366254,95898,57451,59711,85976,219633,165440,75590,69109,105101,95773,103135,103876,104516,103425,101217,104965,109511
2023,3,3110214,경희대후문,1489081,178899,794631,141693,104485,104447,164926,416167,321577,179742,166101,212868,192627,219889,222782,218840,213769,204511,199674,209617
2023,3,3110213,청량초등학교,485499,69685,235825,51967,38846,37059,52119,124444,106450,62746,58735,76051,57072,70368,70686,70461,68079,66555,63965,75383
